V number,R core,R cladding,n core,n cladding,NA,LP02effb,LP02effa,LP21effd,LP21effc,LP21effb,LP21effa,LP11effd,LP11effc,LP11effb,LP11effa,LP01effb,LP01effa,Eff area02b,Eff area02a,Eff area21d,Eff area21c,Eff area21b,Eff area21a,Eff area11d,Eff area11c,Eff area11b,Eff area11a,Eff area01b,Eff area01a,dneffaa1,dneffab1,dneffac1,dneffad1,dneffba1,dneffbb1,dneffbc1,dneffbd1,dneffaa2,dneffbb2,dneffcc2,dneffdd2,dneffaa3,dneffba3,dneffca3,dneffda3,dneffab3,dneffbb3,dneffcb3,dneffdb3
4.46,7.90E-06,6.25E-05,1.4507,1.444,0.139264,1.4446,1.4446,1.4451,1.4451,1.4451,1.4452,1.4475,1.4475,1.4475,1.4475,1.4494,1.4494,7.23E-11,6.88E-11,1.09E-10,1.20E-10,9.34E-11,1.12E-10,1.18E-10,1.00E-10,9.61E-11,7.59E-11,1.13E-10,1.14E-10,0.0019,0.0019,0.0019,0.0019,0.0019,0.0019,0.0019,0.0019,0.0023,0.0024,0.0024,0.0024,0.0006,0.0005,0.0005,0.0005,0.0006,0.0005,0.0005,0.0005
4.46,7.84E-06,6.25E-05,1.4508,1.444,0.140302,1.4446,1.4446,1.4452,1.4452,1.4452,1.4452,1.4476,1.4476,1.4476,1.4476,1.4495,1.4495,7.12E-11,6.77E-11,1.12E-10,8.82E-11,8.35E-11,1.06E-10,1.00E-10,1.11E-10,1.14E-10,7.85E-11,1.12E-10,1.12E-10,0.0019,0.0019,0.0019,0.0019,0.0019,0.0019,0.0019,0.0019,0.0024,0.0024,0.0024,0.0024,0.0006,0.0006,0.0006,0.0006,0.0006,0.0006,0.0006,0.0006
4.46,7.78E-06,6.25E-05,1.4509,1.444,0.141332,1.4446,1.4446,1.4452,1.4452,1.4452,1.4452,1.4476,1.4476,1.4476,1.4476,1.4496,1.4496,6.80E-11,6.70E-11,1.00E-10,8.03E-11,7.25E-11,7.10E-11,1.11E-10,9.35E-11,1.02E-10,6.71E-11,1.10E-10,1.10E-10,0.002,0.002,0.002,0.002,0.002,0.002,0.002,0.002,0.0024,0.0024,0.0024,0.0024,0.0006,0.0006,0.0006,0.0006,0.0006,0.0006,0.0006,0.0006
4.46,7.73E-06,6.25E-05,1.451,1.444,0.142355,1.4446,1.4446,1.4452,1.4452,1.4452,1.4452,1.4477,1.4477,1.4477,1.4477,1.4497,1.4497,6.74E-11,6.59E-11,9.80E-11,8.88E-11,7.36E-11,7.25E-11,9.82E-11,1.15E-10,1.15E-10,7.15E-11,1.08E-10,1.09E-10,0.002,0.002,0.002,0.002,0.002,0.002,0.002,0.002,0.0025,0.0025,0.0025,0.0025,0.0006,0.0006,0.0006,0.0006,0.0006,0.0006,0.0006,0.0006
4.5,8.42E-06,6.25E-05,1.45,1.444,0.131773,1.4446,1.4446,1.4451,1.4451,1.4451,1.4451,1.4472,1.4472,1.4472,1.4472,1.4489,1.4489,7.96E-11,7.78E-11,1.09E-10,9.81E-11,8.65E-11,9.04E-11,1.09E-10,1.36E-10,1.35E-10,8.34E-11,1.29E-10,1.29E-10,0.0017,0.0017,0.0017,0.0017,0.0017,0.0017,0.0017,0.0017,0.0021,0.0021,0.0021,0.0021,0.0005,0.0005,0.0005,0.0005,0.0005,0.0005,0.0005,0.0005
4.5,8.35E-06,6.25E-05,1.4501,1.444,0.132868,1.4446,1.4446,1.4451,1.4451,1.4451,1.4451,1.4472,1.4472,1.4472,1.4472,1.4489,1.4489,8.04E-11,7.65E-11,1.39E-10,1.06E-10,1.00E-10,1.12E-10,1.32E-10,1.08E-10,1.34E-10,8.42E-11,1.27E-10,1.27E-10,0.0017,0.0017,0.0017,0.0017,0.0017,0.0017,0.0017,0.0017,0.0021,0.0021,0.0021,0.0021,0.0005,0.0005,0.0005,0.0005,0.0005,0.0005,0.0005,0.0005
4.5,8.29E-06,6.25E-05,1.4502,1.444,0.133955,1.4446,1.4446,1.4451,1.4451,1.4451,1.4451,1.4473,1.4473,1.4473,1.4473,1.449,1.449,7.71E-11,7.53E-11,1.33E-10,9.89E-11,9.31E-11,8.42E-11,1.06E-10,1.29E-10,1.18E-10,8.47E-11,1.25E-10,1.25E-10,0.0017,0.0017,0.0017,0.0017,0.0017,0.0017,0.0017,0.0017,0.0022,0.0022,0.0022,0.0022,0.0005,0.0005,0.0005,0.0005,0.0005,0.0005,0.0005,0.0005
4.5,8.22E-06,6.25E-05,1.4503,1.444,0.135034,1.4446,1.4446,1.4451,1.4451,1.4451,1.4451,1.4473,1.4473,1.4473,1.4473,1.4491,1.4491,7.58E-11,7.41E-11,1.20E-10,9.91E-11,7.85E-11,8.33E-11,1.19E-10,1.18E-10,1.26E-10,7.73E-11,1.23E-10,1.23E-10,0.0018,0.0018,0.0018,0.0018,0.0018,0.0018,0.0018,0.0018,0.0022,0.0022,0.0022,0.0022,0.0005,0.0005,0.0005,0.0005,0.0005,0.0005,0.0005,0.0005
4.5,8.16E-06,6.25E-05,1.4504,1.444,0.136103,1.4446,1.4446,1.4452,1.4452,1.4452,1.4452,1.4474,1.4474,1.4474,1.4474,1.4492,1.4492,7.46E-11,7.30E-11,1.20E-10,9.51E-11,8.05E-11,8.19E-11,1.23E-10,1.12E-10,1.27E-10,7.79E-11,1.21E-10,1.21E-10,0.0018,0.0018,0.0018,0.0018,0.0018,0.0018,0.0018,0.0018,0.0022,0.0022,0.0022,0.0022,0.0006,0.0006,0.0006,0.0006,0.0006,0.0006,0.0006,0.0006
4.5,8.09E-06,6.25E-05,1.4505,1.444,0.137165,1.4446,1.4446,1.4452,1.4452,1.4452,1.4452,1.4474,1.4474,1.4474,1.4475,1.4493,1.4493,7.34E-11,7.18E-11,1.15E-10,1.06E-10,8.52E-11,9.30E-11,1.01E-10,1.12E-10,1.21E-10,7.35E-11,1.19E-10,1.19E-10,0.0018,0.0019,0.0019,0.0019,0.0018,0.0019,0.0019,0.0019,0.0023,0.0022,0.0022,0.0022,0.0006,0.0006,0.0006,0.0006,0.0006,0.0006,0.0006,0.0006
4.5,8.03E-06,6.25E-05,1.4506,1.444,0.138219,1.4446,1.4446,1.4452,1.4452,1.4452,1.4452,1.4475,1.4475,1.4475,1.4475,1.4494,1.4494,7.43E-11,7.07E-11,1.24E-10,9.37E-11,8.64E-11,8.27E-11,1.11E-10,1.19E-10,1.10E-10,7.88E-11,1.17E-10,1.17E-10,0.0019,0.0019,0.0019,0.0019,0.0019,0.0019,0.0019,0.0019,0.0023,0.0023,0.0023,0.0023,0.0006,0.0006,0.0006,0.0006,0.0006,0.0006,0.0006,0.0006
4.5,7.97E-06,6.25E-05,1.4507,1.444,0.139264,1.4446,1.4447,1.4452,1.4452,1.4452,1.4452,1.4475,1.4476,1.4476,1.4476,1.4494,1.4494,7.32E-11,6.96E-11,1.29E-10,8.72E-11,8.03E-11,8.72E-11,1.22E-10,1.17E-10,9.88E-11,7.30E-11,1.15E-10,1.16E-10,0.0018,0.0018,0.0018,0.0019,0.0018,0.0018,0.0018,0.0019,0.0024,0.0024,0.0024,0.0023,0.0005,0.0005,0.0005,0.0005,0.0006,0.0006,0.0006,0.0006
4.5,7.91E-06,6.25E-05,1.4508,1.444,0.140302,1.4447,1.4447,1.4452,1.4452,1.4452,1.4452,1.4476,1.4476,1.4476,1.4476,1.4495,1.4495,7.02E-11,6.86E-11,1.20E-10,8.52E-11,7.44E-11,7.88E-11,1.14E-10,9.66E-11,1.12E-10,7.06E-11,1.14E-10,1.14E-10,0.0019,0.0019,0.0019,0.0019,0.0019,0.0019,0.0019,0.0019,0.0024,0.0024,0.0024,0.0024,0.0005,0.0005,0.0005,0.0005,0.0005,0.0005,0.0005,0.0005
4.5,7.85E-06,6.25E-05,1.4509,1.444,0.141332,1.4447,1.4447,1.4452,1.4452,1.4453,1.4453,1.4477,1.4477,1.4477,1.4477,1.4496,1.4496,6.92E-11,6.77E-11,1.11E-10,9.29E-11,7.93E-11,7.38E-11,1.13E-10,1.18E-10,1.14E-10,7.58E-11,1.12E-10,1.12E-10,0.0019,0.0019,0.0019,0.0019,0.0019,0.0019,0.0019,0.0019,0.0024,0.0024,0.0025,0.0025,0.0006,0.0006,0.0005,0.0005,0.0006,0.0006,0.0005,0.0005
4.5,7.80E-06,6.25E-05,1.451,1.444,0.142355,1.4447,1.4447,1.4453,1.4453,1.4453,1.4453,1.4477,1.4477,1.4477,1.4477,1.4497,1.4497,7.01E-11,6.66E-11,1.10E-10,9.89E-11,9.03E-11,1.02E-10,1.09E-10,1.08E-10,9.35E-11,7.94E-11,1.10E-10,1.11E-10,0.002,0.002,0.002,0.002,0.002,0.002,0.002,0.002,0.0024,0.0024,0.0024,0.0024,0.0006,0.0006,0.0006,0.0006,0.0006,0.0006,0.0006,0.0006
4.51,5.60E-06,6.25E-05,1.4576,1.444,0.19865,1.4454,1.4454,1.4465,1.4465,1.4465,1.4465,1.4512,1.4512,1.4512,1.4512,1.455,1.455,3.51E-11,3.43E-11,4.47E-11,4.28E-11,3.65E-11,3.67E-11,5.31E-11,5.74E-11,3.48E-11,5.91E-11,5.70E-11,5.71E-11,0.0038,0.0038,0.0038,0.0038,0.0038,0.0038,0.0038,0.0038,0.0047,0.0047,0.0047,0.0047,0.0011,0.0011,0.0011,0.0011,0.0011,0.0011,0.0011,0.0011
4.51,5.58E-06,6.25E-05,1.4577,1.444,0.199382,1.4454,1.4454,1.4465,1.4465,1.4465,1.4465,1.4513,1.4513,1.4513,1.4513,1.4551,1.4551,3.58E-11,3.40E-11,4.51E-11,4.35E-11,4.24E-11,4.20E-11,5.64E-11,4.88E-11,4.81E-11,5.72E-11,5.66E-11,5.66E-11,0.0038,0.0038,0.0038,0.0038,0.0038,0.0038,0.0038,0.0038,0.0048,0.0048,0.0048,0.0048,0.0011,0.0011,0.0011,0.0011,0.0011,0.0011,0.0011,0.0011
4.51,5.56E-06,6.25E-05,1.4578,1.444,0.200112,1.4454,1.4454,1.4465,1.4465,1.4465,1.4465,1.4513,1.4513,1.4513,1.4513,1.4552,1.4552,3.55E-11,3.38E-11,4.86E-11,4.13E-11,4.13E-11,4.36E-11,5.93E-11,5.91E-11,4.01E-11,5.78E-11,5.62E-11,5.62E-11,0.0039,0.0039,0.0039,0.0039,0.0039,0.0039,0.0039,0.0039,0.0048,0.0048,0.0048,0.0048,0.0011,0.0011,0.0011,0.0011,0.0011,0.0011,0.0011,0.0011
4.51,5.54E-06,6.25E-05,1.4579,1.444,0.200839,1.4454,1.4454,1.4465,1.4465,1.4466,1.4466,1.4514,1.4514,1.4514,1.4514,1.4553,1.4553,3.53E-11,3.36E-11,4.92E-11,4.09E-11,4.26E-11,3.93E-11,5.73E-11,4.79E-11,3.39E-11,5.65E-11,5.57E-11,5.58E-11,0.0039,0.0039,0.0039,0.0039,0.0039,0.0039,0.0039,0.0039,0.0048,0.0048,0.0049,0.0049,0.0012,0.0012,0.0011,0.0011,0.0012,0.0012,0.0011,0.0011
4.51,5.52E-06,6.25E-05,1.458,1.444,0.201564,1.4454,1.4454,1.4465,1.4466,1.4466,1.4466,1.4514,1.4514,1.4514,1.4515,1.4554,1.4554,3.50E-11,3.33E-11,4.47E-11,4.05E-11,3.99E-11,3.54E-11,4.88E-11,5.31E-11,3.30E-11,4.86E-11,5.54E-11,5.55E-11,0.0039,0.004,0.004,0.004,0.0039,0.004,0.004,0.004,0.0049,0.0048,0.0048,0.0049,0.0012,0.0012,0.0012,0.0011,0.0012,0.0012,0.0012,0.0011
4.51,5.50E-06,6.25E-05,1.4581,1.444,0.202286,1.4454,1.4454,1.4466,1.4466,1.4466,1.4466,1.4515,1.4515,1.4515,1.4515,1.4554,1.4555,3.39E-11,3.31E-11,4.80E-11,4.05E-11,3.76E-11,3.46E-11,5.74E-11,5.51E-11,3.73E-11,5.68E-11,5.49E-11,5.51E-11,0.004,0.004,0.004,0.004,0.0039,0.0039,0.0039,0.0039,0.0049,0.0049,0.0049,0.0049,0.0012,0.0012,0.0012,0.0012,0.0012,0.0012,0.0012,0.0012
4.51,5.48E-06,6.25E-05,1.4582,1.444,0.203006,1.4454,1.4454,1.4466,1.4466,1.4466,1.4466,1.4515,1.4515,1.4516,1.4516,1.4555,1.4555,3.45E-11,3.29E-11,4.45E-11,4.05E-11,4.28E-11,3.63E-11,4.89E-11,5.53E-11,3.34E-11,4.90E-11,5.46E-11,5.47E-11,0.0039,0.0039,0.004,0.004,0.0039,0.0039,0.004,0.004,0.005,0.005,0.0049,0.0049,0.0012,0.0012,0.0012,0.0012,0.0012,0.0012,0.0012,0.0012
4.51,5.46E-06,6.25E-05,1.4583,1.444,0.203723,1.4454,1.4454,1.4466,1.4466,1.4466,1.4466,1.4516,1.4516,1.4516,1.4516,1.4556,1.4556,3.34E-11,3.26E-11,4.28E-11,4.00E-11,3.53E-11,3.41E-11,5.65E-11,5.04E-11,3.43E-11,4.95E-11,5.41E-11,5.43E-11,0.004,0.004,0.004,0.004,0.004,0.004,0.004,0.004,0.005,0.005,0.005,0.005,0.0012,0.0012,0.0012,0.0012,0.0012,0.0012,0.0012,0.0012
4.51,5.44E-06,6.25E-05,1.4584,1.444,0.204437,1.4454,1.4454,1.4466,1.4466,1.4466,1.4467,1.4516,1.4517,1.4517,1.4517,1.4557,1.4557,3.41E-11,3.24E-11,4.61E-11,4.27E-11,3.86E-11,3.52E-11,5.70E-11,5.51E-11,3.56E-11,5.44E-11,5.38E-11,5.39E-11,0.004,0.004,0.004,0.0041,0.004,0.004,0.004,0.0041,0.005,0.0051,0.0051,0.005,0.0013,0.0012,0.0012,0.0012,0.0013,0.0012,0.0012,0.0012
4.51,5.42E-06,6.25E-05,1.4585,1.444,0.205149,1.4454,1.4454,1.4466,1.4466,1.4467,1.4467,1.4517,1.4517,1.4517,1.4517,1.4558,1.4558,3.29E-11,3.22E-11,4.06E-11,4.03E-11,3.50E-11,3.43E-11,4.79E-11,5.48E-11,3.64E-11,5.52E-11,5.34E-11,5.35E-11,0.0041,0.0041,0.0041,0.0041,0.0041,0.0041,0.0041,0.0041,0.005,0.005,0.0051,0.0051,0.0013,0.0013,0.0012,0.0012,0.0013,0.0013,0.0012,0.0012
4.51,5.40E-06,6.25E-05,1.4586,1.444,0.205859,1.4454,1.4455,1.4467,1.4467,1.4467,1.4467,1.4517,1.4518,1.4518,1.4518,1.4559,1.4559,3.36E-11,3.19E-11,4.57E-11,3.86E-11,3.67E-11,3.43E-11,5.34E-11,5.55E-11,3.65E-11,4.80E-11,5.30E-11,5.32E-11,0.0041,0.0041,0.0041,0.0042,0.0041,0.0041,0.0041,0.0042,0.0051,0.0051,0.0051,0.005,0.0012,0.0012,0.0012,0.0012,0.0013,0.0013,0.0013,0.0013
4.51,5.39E-06,6.25E-05,1.4587,1.444,0.206566,1.4455,1.4455,1.4467,1.4467,1.4467,1.4467,1.4518,1.4518,1.4518,1.4518,1.4559,1.4559,3.33E-11,3.17E-11,4.48E-11,3.94E-11,3.36E-11,3.87E-11,5.01E-11,5.51E-11,3.53E-11,5.11E-11,5.27E-11,5.29E-11,0.0041,0.0041,0.0041,0.0041,0.0041,0.0041,0.0041,0.0041,0.0051,0.0051,0.0051,0.0051,0.0012,0.0012,0.0012,0.0012,0.0012,0.0012,0.0012,0.0012
4.51,5.37E-06,6.25E-05,1.4588,1.444,0.207271,1.4455,1.4455,1.4467,1.4467,1.4467,1.4467,1.4519,1.4519,1.4519,1.4519,1.456,1.456,3.31E-11,3.15E-11,4.52E-11,3.97E-11,3.83E-11,3.97E-11,5.54E-11,5.53E-11,3.69E-11,5.34E-11,5.23E-11,5.24E-11,0.0041,0.0041,0.0041,0.0041,0.0041,0.0041,0.0041,0.0041,0.0052,0.0052,0.0052,0.0052,0.0012,0.0012,0.0012,0.0012,0.0012,0.0012,0.0012,0.0012
4.51,5.35E-06,6.25E-05,1.4589,1.444,0.207974,1.444,1.444,1.4455,1.4455,1.4467,1.4467,1.4468,1.4468,1.4519,1.4519,1.4519,1.4519,2.96E-11,4.09E-11,3.20E-11,3.13E-11,4.06E-11,3.81E-11,3.53E-11,3.80E-11,4.41E-11,5.11E-11,3.66E-11,5.25E-11,0,0,0.0051,0.0051,0,0,0.0051,0.0051,0.0052,0.0052,0.0013,0.0013,0.0027,0.0027,0.0015,0.0015,0.0027,0.0027,0.0015,0.0015
4.52,8.46E-06,6.25E-05,1.45,1.444,0.131773,1.4446,1.4446,1.4451,1.4451,1.4451,1.4451,1.4472,1.4472,1.4472,1.4472,1.4489,1.4489,8.23E-11,7.82E-11,1.32E-10,9.69E-11,8.71E-11,9.53E-11,1.34E-10,1.35E-10,1.22E-10,8.48E-11,1.30E-10,1.30E-10,0.0017,0.0017,0.0017,0.0017,0.0017,0.0017,0.0017,0.0017,0.0021,0.0021,0.0021,0.0021,0.0005,0.0005,0.0005,0.0005,0.0005,0.0005,0.0005,0.0005
4.52,8.39E-06,6.25E-05,1.4501,1.444,0.132868,1.4446,1.4446,1.4451,1.4451,1.4451,1.4451,1.4473,1.4473,1.4473,1.4473,1.449,1.449,7.87E-11,7.70E-11,1.18E-10,1.18E-10,8.91E-11,8.92E-11,1.09E-10,1.08E-10,1.23E-10,7.58E-11,1.28E-10,1.28E-10,0.0017,0.0017,0.0017,0.0017,0.0017,0.0017,0.0017,0.0017,0.0022,0.0022,0.0022,0.0022,0.0005,0.0005,0.0005,0.0005,0.0005,0.0005,0.0005,0.0005
4.52,8.32E-06,6.25E-05,1.4502,1.444,0.133955,1.4446,1.4446,1.4452,1.4452,1.4452,1.4452,1.4473,1.4473,1.4473,1.4473,1.449,1.449,7.96E-11,7.57E-11,1.30E-10,1.05E-10,9.72E-11,1.33E-10,1.28E-10,1.32E-10,1.33E-10,8.74E-11,1.26E-10,1.26E-10,0.0017,0.0017,0.0017,0.0017,0.0017,0.0017,0.0017,0.0017,0.0021,0.0021,0.0021,0.0021,0.0006,0.0006,0.0006,0.0006,0.0006,0.0006,0.0006,0.0006
4.52,8.26E-06,6.25E-05,1.4503,1.444,0.135034,1.4446,1.4446,1.4452,1.4452,1.4452,1.4452,1.4474,1.4474,1.4474,1.4474,1.4491,1.4491,7.62E-11,7.45E-11,1.19E-10,9.73E-11,7.81E-11,8.12E-11,1.15E-10,1.05E-10,1.13E-10,7.36E-11,1.24E-10,1.24E-10,0.0017,0.0017,0.0017,0.0017,0.0017,0.0017,0.0017,0.0017,0.0022,0.0022,0.0022,0.0022,0.0006,0.0006,0.0006,0.0006,0.0006,0.0006,0.0006,0.0006
4.52,8.19E-06,6.25E-05,1.4504,1.444,0.136103,1.4446,1.4447,1.4452,1.4452,1.4452,1.4452,1.4474,1.4474,1.4474,1.4474,1.4492,1.4492,7.70E-11,7.34E-11,1.29E-10,9.88E-11,9.63E-11,1.09E-10,1.22E-10,1.26E-10,1.04E-10,7.38E-11,1.22E-10,1.22E-10,0.0018,0.0018,0.0018,0.0018,0.0018,0.0018,0.0018,0.0018,0.0022,0.0022,0.0022,0.0022,0.0005,0.0005,0.0005,0.0005,0.0006,0.0006,0.0006,0.0006
4.52,8.13E-06,6.25E-05,1.4505,1.444,0.137165,1.4447,1.4447,1.4452,1.4452,1.4452,1.4452,1.4475,1.4475,1.4475,1.4475,1.4493,1.4493,7.39E-11,7.22E-11,1.18E-10,9.47E-11,7.58E-11,7.89E-11,1.11E-10,1.23E-10,1.27E-10,7.83E-11,1.20E-10,1.20E-10,0.0018,0.0018,0.0018,0.0018,0.0018,0.0018,0.0018,0.0018,0.0023,0.0023,0.0023,0.0023,0.0005,0.0005,0.0005,0.0005,0.0005,0.0005,0.0005,0.0005
4.52,8.07E-06,6.25E-05,1.4506,1.444,0.138219,1.4447,1.4447,1.4452,1.4452,1.4452,1.4452,1.4475,1.4475,1.4475,1.4475,1.4494,1.4494,7.48E-11,7.11E-11,1.32E-10,8.98E-11,9.10E-11,9.90E-11,1.26E-10,1.24E-10,1.03E-10,7.73E-11,1.18E-10,1.18E-10,0.0019,0.0019,0.0019,0.0019,0.0019,0.0019,0.0019,0.0019,0.0023,0.0023,0.0023,0.0023,0.0005,0.0005,0.0005,0.0005,0.0005,0.0005,0.0005,0.0005
4.52,8.01E-06,6.25E-05,1.4507,1.444,0.139264,1.4447,1.4447,1.4452,1.4452,1.4452,1.4453,1.4476,1.4476,1.4476,1.4476,1.4494,1.4494,7.37E-11,7.01E-11,1.21E-10,8.74E-11,8.68E-11,1.08E-10,1.24E-10,9.99E-11,9.87E-11,7.43E-11,1.16E-10,1.17E-10,0.0018,0.0018,0.0018,0.0018,0.0018,0.0018,0.0018,0.0018,0.0023,0.0024,0.0024,0.0024,0.0006,0.0005,0.0005,0.0005,0.0006,0.0005,0.0005,0.0005
4.52,7.95E-06,6.25E-05,1.4508,1.444,0.140302,1.4447,1.4447,1.4453,1.4453,1.4453,1.4453,1.4476,1.4476,1.4476,1.4476,1.4495,1.4495,7.26E-11,6.90E-11,1.17E-10,8.76E-11,8.45E-11,1.10E-10,1.21E-10,1.20E-10,1.21E-10,7.91E-11,1.15E-10,1.15E-10,0.0019,0.0019,0.0019,0.0019,0.0019,0.0019,0.0019,0.0019,0.0023,0.0023,0.0023,0.0023,0.0006,0.0006,0.0006,0.0006,0.0006,0.0006,0.0006,0.0006
4.52,7.89E-06,6.25E-05,1.4509,1.444,0.141332,1.4447,1.4447,1.4453,1.4453,1.4453,1.4453,1.4477,1.4477,1.4477,1.4477,1.4496,1.4496,6.96E-11,6.81E-11,1.07E-10,8.23E-11,7.47E-11,7.21E-11,1.17E-10,1.04E-10,1.08E-10,7.12E-11,1.13E-10,1.13E-10,0.0019,0.0019,0.0019,0.0019,0.0019,0.0019,0.0019,0.0019,0.0024,0.0024,0.0024,0.0024,0.0006,0.0006,0.0006,0.0006,0.0006,0.0006,0.0006,0.0006
4.52,7.83E-06,6.25E-05,1.451,1.444,0.142355,1.4447,1.4447,1.4453,1.4453,1.4453,1.4453,1.4477,1.4477,1.4477,1.4477,1.4497,1.4497,6.86E-11,6.71E-11,9.03E-11,9.02E-11,6.99E-11,7.03E-11,9.77E-11,9.49E-11,1.02E-10,6.56E-11,1.11E-10,1.12E-10,0.002,0.002,0.002,0.002,0.002,0.002,0.002,0.002,0.0024,0.0024,0.0024,0.0024,0.0006,0.0006,0.0006,0.0006,0.0006,0.0006,0.0006,0.0006
4.52,7.78E-06,6.25E-05,1.4511,1.444,0.143371,1.4447,1.4447,1.4453,1.4453,1.4453,1.4453,1.4478,1.4478,1.4478,1.4478,1.4498,1.4498,6.94E-11,6.61E-11,1.08E-10,8.14E-11,7.38E-11,7.46E-11,1.16E-10,1.07E-10,1.10E-10,7.11E-11,1.10E-10,1.10E-10,0.002,0.002,0.002,0.002,0.002,0.002,0.002,0.002,0.0025,0.0025,0.0025,0.0025,0.0006,0.0006,0.0006,0.0006,0.0006,0.0006,0.0006,0.0006
4.52,7.72E-06,6.25E-05,1.4512,1.444,0.144379,1.4447,1.4447,1.4453,1.4453,1.4453,1.4453,1.4478,1.4478,1.4478,1.4478,1.4499,1.4499,6.67E-11,6.52E-11,1.04E-10,7.97E-11,6.97E-11,6.94E-11,1.12E-10,9.21E-11,9.56E-11,6.67E-11,1.08E-10,1.08E-10,0.0021,0.0021,0.0021,0.0021,0.0021,0.0021,0.0021,0.0021,0.0025,0.0025,0.0025,0.0025,0.0006,0.0006,0.0006,0.0006,0.0006,0.0006,0.0006,0.0006
4.52,7.67E-06,6.25E-05,1.4513,1.444,0.145381,1.4447,1.4447,1.4454,1.4454,1.4454,1.4454,1.4479,1.4479,1.4479,1.4479,1.4499,1.4499,6.76E-11,6.43E-11,1.18E-10,8.23E-11,8.25E-11,8.21E-11,1.12E-10,9.17E-11,1.08E-10,7.18E-11,1.07E-10,1.07E-10,0.002,0.002,0.002,0.002,0.002,0.002,0.002,0.002,0.0025,0.0025,0.0025,0.0025,0.0007,0.0007,0.0007,0.0007,0.0007,0.0007,0.0007,0.0007
4.52,7.62E-06,6.25E-05,1.4514,1.444,0.146376,1.4447,1.4448,1.4454,1.4454,1.4454,1.4454,1.4479,1.4479,1.4479,1.448,1.45,1.45,6.67E-11,6.34E-11,9.65E-11,9.12E-11,7.51E-11,9.79E-11,1.09E-10,1.04E-10,1.02E-10,7.45E-11,1.06E-10,1.06E-10,0.002,0.0021,0.0021,0.0021,0.002,0.0021,0.0021,0.0021,0.0026,0.0025,0.0025,0.0025,0.0006,0.0006,0.0006,0.0006,0.0007,0.0007,0.0007,0.0007
4.52,7.57E-06,6.25E-05,1.4515,1.444,0.147364,1.4448,1.4448,1.4454,1.4454,1.4454,1.4454,1.448,1.448,1.448,1.448,1.4501,1.4501,6.58E-11,6.26E-11,9.61E-11,9.27E-11,9.31E-11,8.33E-11,1.06E-10,1.08E-10,8.83E-11,6.75E-11,1.04E-10,1.04E-10,0.0021,0.0021,0.0021,0.0021,0.0021,0.0021,0.0021,0.0021,0.0026,0.0026,0.0026,0.0026,0.0006,0.0006,0.0006,0.0006,0.0006,0.0006,0.0006,0.0006
4.52,7.52E-06,6.25E-05,1.4516,1.444,0.148346,1.4448,1.4448,1.4454,1.4454,1.4454,1.4454,1.4481,1.4481,1.4481,1.4481,1.4502,1.4502,6.31E-11,6.18E-11,8.25E-11,8.18E-11,7.07E-11,7.16E-11,8.80E-11,1.09E-10,6.19E-11,6.57E-11,1.03E-10,1.03E-10,0.0021,0.0021,0.0021,0.0021,0.0021,0.0021,0.0021,0.0021,0.0027,0.0027,0.0027,0.0027,0.0006,0.0006,0.0006,0.0006,0.0006,0.0006,0.0006,0.0006
4.52,7.47E-06,6.25E-05,1.4517,1.444,0.149321,1.4448,1.4448,1.4454,1.4454,1.4454,1.4454,1.4481,1.4481,1.4481,1.4481,1.4503,1.4503,6.40E-11,6.09E-11,8.62E-11,1.09E-10,6.94E-11,7.05E-11,8.59E-11,9.24E-11,1.03E-10,6.77E-11,1.01E-10,1.02E-10,0.0022,0.0022,0.0022,0.0022,0.0022,0.0022,0.0022,0.0022,0.0027,0.0027,0.0027,0.0027,0.0006,0.0006,0.0006,0.0006,0.0006,0.0006,0.0006,0.0006
4.52,7.42E-06,6.25E-05,1.4518,1.444,0.150291,1.4448,1.4448,1.4454,1.4454,1.4455,1.4455,1.4482,1.4482,1.4482,1.4482,1.4503,1.4503,6.32E-11,6.01E-11,9.44E-11,7.42E-11,7.21E-11,8.68E-11,1.06E-10,1.06E-10,9.13E-11,7.37E-11,1.00E-10,1.00E-10,0.0021,0.0021,0.0021,0.0021,0.0021,0.0021,0.0021,0.0021,0.0027,0.0027,0.0028,0.0028,0.0007,0.0007,0.0006,0.0006,0.0007,0.0007,0.0006,0.0006
4.52,7.37E-06,6.25E-05,1.4519,1.444,0.151253,1.4448,1.4448,1.4455,1.4455,1.4455,1.4455,1.4482,1.4482,1.4482,1.4482,1.4504,1.4504,6.24E-11,5.94E-11,1.06E-10,7.22E-11,7.37E-11,7.66E-11,1.04E-10,8.69E-11,8.87E-11,6.44E-11,9.87E-11,9.88E-11,0.0022,0.0022,0.0022,0.0022,0.0022,0.0022,0.0022,0.0022,0.0027,0.0027,0.0027,0.0027,0.0007,0.0007,0.0007,0.0007,0.0007,0.0007,0.0007,0.0007
4.52,7.33E-06,6.25E-05,1.452,1.444,0.15221,1.4448,1.4448,1.4455,1.4455,1.4455,1.4455,1.4483,1.4483,1.4483,1.4483,1.4505,1.4505,6.16E-11,5.86E-11,8.65E-11,9.03E-11,8.29E-11,7.69E-11,8.83E-11,8.23E-11,9.29E-11,8.10E-11,9.76E-11,9.77E-11,0.0022,0.0022,0.0022,0.0022,0.0022,0.0022,0.0022,0.0022,0.0028,0.0028,0.0028,0.0028,0.0007,0.0007,0.0007,0.0007,0.0007,0.0007,0.0007,0.0007
